,link,date,rank,song,artist
7742,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,43,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
7743,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,44,Nobody But You,Blake Shelton Duet With Gwen Stefani
7744,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,45,I Hope You're Happy Now,Carly Pearce & Lee Brice
7745,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,46,Dior,Pop Smoke
7746,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,47,Hot Girl Bummer,blackbear
7747,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,48,Does To Me,Luke Combs Featuring Eric Church
7748,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,49,Everything I Wanted,Billie Eilish
7749,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,50,Gooba,6ix9ine
7750,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,51,Die From A Broken Heart,Maddie & Tae
7751,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,52,If The World Was Ending,JP Saxe Featuring Julia Michaels
7752,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,53,I Love My Country,Florida Georgia Line
7753,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,54,Snow On Tha Bluff,J. Cole
7754,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,55,After A Few,Travis Denning
7755,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,56,P*$$y Fairy (OTW),Jhene Aiko
7756,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,57,Bleed,A Boogie Wit da Hoodie
7757,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,58,Don't Rush,Young T & Bugsey Featuring Headie One
7758,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,59,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
7759,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,60,In Between,Scotty McCreery
7760,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,61,God Whispered Your Name,Keith Urban
7761,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,62,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
7762,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,63,After Party,Don Toliver
7763,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,64,Chicago Freestyle,Drake Featuring Giveon
7764,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,65,Go!,Kid LAROI & Juice WRLD
7765,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,66,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
7766,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,67,Got What I Got,Jason Aldean
7767,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,68,One Big Country Song,LOCASH
7768,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,69,Flex,Polo G Featuring Juice WRLD
7769,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,70,Believe It,PARTYNEXTDOOR & Rihanna
7770,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,71,Yo Perreo Sola,Bad Bunny
7771,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,72,Like That,Doja Cat Featuring Gucci Mane
7772,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,73,Why We Drink,Justin Moore
7773,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,74,ily,Surf Mesa Featuring Emilee
7774,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,75,Need It,Migos Featuring YoungBoy Never Broke Again
7775,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,76,Done,Chris Janson
7776,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,77,Grace,Lil Baby & 42 Dugg
7777,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,78,Cool Again,Kane Brown
7778,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,79,Daisies,Katy Perry
7779,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,80,In Your Eyes,The Weeknd
7780,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,81,One Of Them Girls,Lee Brice
7781,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,82,Dollaz On My Head,Gunna Featuring Young Thug
7782,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,83,Shotta Flow 5,NLE Choppa
7783,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,84,21,Polo G
7784,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,85,X,Jonas Brothers Featuring Karol G
7785,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,86,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
7786,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,87,One Night Standards,Ashley McBryde
7787,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,88,Tommy Lee,Tyla Yaweh & Post Malone
7788,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,89,Girl Of My Dreams,Rod Wave
7789,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,90,Level Of Concern,twenty one pilots
7790,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,91,Do It,Chloe X Halle
7791,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,92,My Truck,Breland
7792,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,93,Righteous,Juice WRLD
7793,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,94,One Shot,YoungBoy Never Broke Again Featuring Lil Baby
7794,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,95,Need Me,J.I The Prince Of N.Y
7795,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,96,Pretty Heart,Parker McCollum
7796,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,97,More Than My Hometown,Morgan Wallen
7797,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,98,All In,Lil Baby
7798,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,99,Bang!,AJR
7799,https://www.billboard.com/charts/hot-100/2020-07-02,2020-07-02,100,July,Noah Cyrus & Leon Bridges
7800,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,1,Rockstar,DaBaby Featuring Roddy Ricch
7801,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,2,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
7802,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,3,Blinding Lights,The Weeknd
7803,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,4,Savage,Megan Thee Stallion
7804,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,5,Roses,SAINt JHN
7805,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,6,Say So,Doja Cat Featuring Nicki Minaj
7806,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,7,Intentions,Justin Bieber Featuring Quavo
7807,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,8,Watermelon Sugar,Harry Styles
7808,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,9,Blueberry Faygo,Lil Mosey
7809,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,10,We Paid,Lil Baby & 42 Dugg
7810,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,11,Adore You,Harry Styles
7811,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,12,Rain On Me,Lady Gaga & Ariana Grande
7812,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,13,Circles,Post Malone
7813,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,14,The Bigger Picture,Lil Baby
7814,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,15,Don't Start Now,Dua Lipa
7815,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,16,The Box,Roddy Ricch
7816,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,17,The Bones,Maren Morris
7817,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,18,Life Is Good,Future Featuring Drake
7818,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,19,Falling,Trevor Daniel
7819,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,20,Break My Heart,Dua Lipa
7820,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,21,I Hope,Gabby Barrett Featuring Charlie Puth
7821,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,22,One Margarita,Luke Bryan
7822,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,23,Sunday Best,Surfaces
7823,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,24,Death Bed,Powfu Featuring beabadoobee
7824,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,25,Before You Go,Lewis Capaldi
7825,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,26,Toosie Slide,Drake
7826,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,27,Hard To Forget,Sam Hunt
7827,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,28,Girls In The Hood,Megan Thee Stallion
7828,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,29,Party Girl,StaySolidRocky
7829,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,30,Go Crazy,Chris Brown & Young Thug
7830,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,31,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
7831,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,32,Chasin' You,Morgan Wallen
7832,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,33,How You Like That,BLACKPINK
7833,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,34,Stuck With U,Ariana Grande & Justin Bieber
7834,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,35,Bluebird,Miranda Lambert
7835,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,36,High Fashion,Roddy Ricch Featuring Mustard
7836,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,37,Emotionally Scarred,Lil Baby
7837,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,38,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
7838,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,39,Be Kind,Marshmello & Halsey
7839,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,40,Walk Em Down,NLE Choppa Featuring Roddy Ricch
7840,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,41,Supalonely,BENEE Featuring Gus Dapperton
7841,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,42,Memories,Maroon 5
7842,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,43,Nobody But You,Blake Shelton Duet With Gwen Stefani
7843,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,44,Dior,Pop Smoke
7844,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,45,Die From A Broken Heart,Maddie & Tae
7845,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,46,Hot Girl Bummer,blackbear
7846,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,47,Here And Now,Kenny Chesney
7847,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,48,I Love My Country,Florida Georgia Line
7848,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,49,Wash Us In The Blood,Kanye West Featuring Travis Scott
7849,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,50,If The World Was Ending,JP Saxe Featuring Julia Michaels
7850,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,51,Like That,Doja Cat Featuring Gucci Mane
7851,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,52,Got What I Got,Jason Aldean
7852,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,53,Does To Me,Luke Combs Featuring Eric Church
7853,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,54,Trollz,6ix9ine & Nicki Minaj
7854,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,55,Gooba,6ix9ine
7855,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,56,In Between,Scotty McCreery
7856,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,57,Don't Rush,Young T & Bugsey Featuring Headie One
7857,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,58,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
7858,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,59,P*$$y Fairy (OTW),Jhene Aiko
7859,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,60,God Whispered Your Name,Keith Urban
7860,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,61,After Party,Don Toliver
7861,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,62,Chicago Freestyle,Drake Featuring Giveon
7862,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,63,Done,Chris Janson
7863,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,64,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
7864,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,65,One Big Country Song,LOCASH
7865,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,66,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
7866,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,67,After A Few,Travis Denning
7867,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,68,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G
7868,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,69,Why We Drink,Justin Moore
7869,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,70,Flex,Polo G Featuring Juice WRLD
7870,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,71,Black Parade,Beyonce
7871,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,72,Need It,Migos Featuring YoungBoy Never Broke Again
7872,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,73,One Of Them Girls,Lee Brice
7873,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,74,Yo Perreo Sola,Bad Bunny
7874,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,75,Know My Rights,6LACK Featuring Lil Baby
7875,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,76,Cool Again,Kane Brown
7876,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,77,Past Life,Trevor Daniel x Selena Gomez
7877,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,78,ily,Surf Mesa Featuring Emilee
7878,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,79,Daisies,Katy Perry
7879,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,80,Go!,Kid LAROI & Juice WRLD
7880,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,81,Dollaz On My Head,Gunna Featuring Young Thug
7881,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,82,More Than My Hometown,Morgan Wallen
7882,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,83,One Night Standards,Ashley McBryde
7883,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,84,Grace,Lil Baby & 42 Dugg
7884,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,85,Believe It,PARTYNEXTDOOR & Rihanna
7885,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,86,Bang!,AJR
7886,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,87,21,Polo G
7887,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,88,One Beer,HARDY Featuring Lauren Alaina & Devin Dawson
7888,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,89,In Your Eyes,The Weeknd
7889,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,90,Girl Of My Dreams,Rod Wave
7890,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,91,Do It,Chloe X Halle
7891,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,92,Stick That In Your Country Song,Eric Church
7892,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,93,Lovin' On You,Luke Combs
7893,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,94,Pretty Heart,Parker McCollum
7894,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,95,Righteous,Juice WRLD
7895,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,96,Rags2Riches,Rod Wave Featuring ATR Son Son
7896,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,97,My Truck,Breland
7897,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,98,X,Jonas Brothers Featuring Karol G
7898,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,99,I Called Mama,Tim McGraw
7899,https://www.billboard.com/charts/hot-100/2020-07-09,2020-07-09,100,Shotta Flow 5,NLE Choppa
7900,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,1,Rockstar,DaBaby Featuring Roddy Ricch
7901,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,2,Blinding Lights,The Weeknd
7902,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,3,Whats Poppin,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne"
7903,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,4,Savage,Megan Thee Stallion
7904,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,5,Roses,SAINt JHN
7905,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,6,For The Night,Pop Smoke Featuring Lil Baby & DaBaby
7906,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,7,Watermelon Sugar,Harry Styles
7907,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,8,Blueberry Faygo,Lil Mosey
7908,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,9,Say So,Doja Cat Featuring Nicki Minaj
7909,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,10,Intentions,Justin Bieber Featuring Quavo
7910,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,11,The Woo,Pop Smoke Featuring 50 Cent & Roddy Ricch
7911,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,12,Adore You,Harry Styles
7912,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,13,Circles,Post Malone
7913,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,14,We Paid,Lil Baby & 42 Dugg
7914,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,15,Don't Start Now,Dua Lipa
7915,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,16,Rain On Me,Lady Gaga & Ariana Grande
7916,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,17,Break My Heart,Dua Lipa
7917,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,18,The Bones,Maren Morris
7918,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,19,One Margarita,Luke Bryan
7919,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,20,The Bigger Picture,Lil Baby
7920,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,21,The Box,Roddy Ricch
7921,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,22,Dior,Pop Smoke
7922,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,23,I Hope,Gabby Barrett Featuring Charlie Puth
7923,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,24,Life Is Good,Future Featuring Drake
7924,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,25,Falling,Trevor Daniel
7925,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,26,Before You Go,Lewis Capaldi
7926,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,27,Hard To Forget,Sam Hunt
7927,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,28,Go Crazy,Chris Brown & Young Thug
7928,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,29,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo
7929,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,30,Sunday Best,Surfaces
7930,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,31,Got It On Me,Pop Smoke
7931,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,32,Death Bed,Powfu Featuring beabadoobee
7932,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,33,Bluebird,Miranda Lambert
7933,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,34,Aim For The Moon,Pop Smoke Featuring Quavo
7934,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,35,Chasin' You,Morgan Wallen
7935,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,36,Party Girl,StaySolidRocky
7936,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,37,Gangstas,Pop Smoke
7937,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,38,Toosie Slide,Drake
7938,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,39,44 Bulldog,Pop Smoke
7939,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,40,High Fashion,Roddy Ricch Featuring Mustard
7940,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,41,Something Special,Pop Smoke
7941,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,42,Die From A Broken Heart,Maddie & Tae
7942,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,43,Yea Yea,Pop Smoke
7943,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,44,Mood Swings,Pop Smoke Featuring Lil Tjay
7944,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,45,Stuck With U,Ariana Grande & Justin Bieber
7945,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,46,Emotionally Scarred,Lil Baby
7946,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,47,Supalonely,BENEE Featuring Gus Dapperton
7947,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,48,Walk Em Down,NLE Choppa Featuring Roddy Ricch
7948,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,49,Make It Rain,Pop Smoke Featuring Rowdy Rebel
7949,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,50,Be Kind,Marshmello & Halsey
7950,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,51,Girls In The Hood,Megan Thee Stallion
7951,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,52,What You Know Bout Love,Pop Smoke
7952,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,53,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi"
7953,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,54,Snitchin,Pop Smoke Featuring Quavo & Future
7954,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,55,Bad Bitch From Tokyo (Intro),Pop Smoke
7955,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,56,Enjoy Yourself,Pop Smoke Featuring Karol G
7956,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,57,Creature,Pop Smoke Featuring Swae Lee
7957,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,58,I Love My Country,Florida Georgia Line
7958,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,59,If The World Was Ending,JP Saxe Featuring Julia Michaels
7959,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,60,Got What I Got,Jason Aldean
7960,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,61,Like That,Doja Cat Featuring Gucci Mane
7961,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,62,Here And Now,Kenny Chesney
7962,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,63,Said Sum,Moneybagg Yo
7963,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,64,Rags2Riches,Rod Wave Featuring ATR Son Son
7964,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,65,West Coast Shit,Pop Smoke Featuring Tyga & Quavo
7965,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,66,Be A Light,"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban"
7966,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,67,Mamacita,"Black Eyed Peas, Ozuna + J.Rey Soul"
7967,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,68,Don't Rush,Young T & Bugsey Featuring Headie One
7968,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,69,Done,Chris Janson
7969,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,70,P*$$y Fairy (OTW),Jhene Aiko
7970,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,71,Does To Me,Luke Combs Featuring Eric Church
7971,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,72,God Whispered Your Name,Keith Urban
7972,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,73,One Big Country Song,LOCASH
7973,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,74,Life's A Mess,Juice WRLD X Halsey
7974,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,75,Wash Us In The Blood,Kanye West Featuring Travis Scott
7975,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,76,Diana,Pop Smoke Featuring King Combs
7976,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,77,Cool Again,Kane Brown
7977,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,78,Why We Drink,Justin Moore
7978,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,79,Tunnel Vision (Outro),Pop Smoke
7979,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,80,After Party,Don Toliver
7980,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,81,Gooba,6ix9ine
7981,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,82,Need It,Migos Featuring YoungBoy Never Broke Again
7982,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,83,Trollz,6ix9ine & Nicki Minaj
7983,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,84,Chicago Freestyle,Drake Featuring Giveon
7984,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,85,3 Headed Goat,Lil Durk Featuring Lil Baby & Polo G
7985,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,86,ily,Surf Mesa Featuring Emilee
7986,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,87,One Of Them Girls,Lee Brice
7987,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,88,Beer Can't Fix,Thomas Rhett Featuring Jon Pardi
7988,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,89,Flex,Polo G Featuring Juice WRLD
7989,https://www.billboard.com/charts/hot-100/2020-07-16,2020-07-16,90,After A Few,Travis Denning
